text_id,text,task_1,task_2,task_3
hasoc_en_419,@KimKardashian #trump2020 #fucktrump  Maybe you can hire the ex cons to perform with you in your sex tape enterprises.    Dog Vomit Trump and his porn star presidency.  Horseshit. https://t.co/qKHEfvp5qQ,HOF,PRFN,TIN
hasoc_en_843,@realDonaldTrump The Orange Menace @realDonaldTrump is siding with Russia against American institutions. #TrumpIsATraitor #PutinsPuppet @GOP @LindseyGrahamSC #GOPComplicitTraitors #TrumpIsAFraud #TrumpLies #ImpeachTheMFTraitor #ImpeachDonaldTrump,NOT,NONE,NONE
hasoc_en_299,Mene Google se smja...  Halala meat mtlb...Jo islam k according banaya gya..  Muslim ne bola ki simple meat diya... Halala k according do to unhe bol rhe hae 'sorry ' hum order shi krte hae..  Pr hindu ne bola kuch ...To bola   Food doesn't have religion..,NOT,NONE,NONE
hasoc_en_3239,I can’t watch When They See Us again I get too damn angry and I cry every time throughout the whole series. #FuckTrump,NOT,NONE,NONE
hasoc_en_2487,"One doctor in coma ,another lost his vision ,petrol bombs &amp; acid bottles hurled at doctor hostels, rape threats by religious fanatic groups to female doctors and police taking no action coz CM is against the doctors .Why the @PMOIndia @HMOIndia is so helpless ? #DoctorsFightBack",NOT,NONE,NONE
hasoc_en_448,"May Allaha tala allows ur daughter to do 11 time halala through different maulvis.  At that time when your own daughter is crying for insaf & wants aazadi from multiple sex...then you will going to understand the pain of talaq peedit Muslim women  Being an ex-muslim, may it happens",HOF,OFFN,UNT
hasoc_en_938,"Trump's speech is toned-down, but he's still criticizing Democrats #Resist #ResistTrump #FuckTrump https://t.co/AuR2h4CMf4",NOT,NONE,NONE
hasoc_en_3166,@iamshiv08 @ICC #ShameOnICC  #INDvPAK  #CWC19  #SLvAUS  Predicting the future... #SAvENG 1992 WC semi final... D/W 1 ball 22 runs... 😂😂😂  https://t.co/61NEHu5uye,NOT,NONE,NONE
hasoc_en_2701,"@realDonaldTrump China, Russia, North Korea style propaganda videos!  Thank you commandant Trump!  #TrumpsAnInternationalDisgrace #Trump #TrumpRussia #TrumpisaTraitor",NOT,NONE,NONE
hasoc_en_4353,#stopZakirNaik   #terrorism  #terrorist   #terroristNationPakistan  He says that if you give your life for allah then you would got to jannat which motivates suicide bombers of many terrorist organisation,HOF,OFFN,TIN
hasoc_en_683,"#NewIndia में कमजोर @BCCI मंजुर नहीं. @narendramodi  sir, please do something ??? It’s matter of Indian pride #BalidaanBadge #DhoniKeepsTheGlove @PMOIndia @GautamGambhir @AmitShah @KirenRijiju",NOT,NONE,NONE
hasoc_en_2105,#ShameOnICC #CWC2019 #WorldCup2019 @ICC @ECB_cricket .. New World Cup Logo ✌🏻 https://t.co/PmWBct8Ffs,NOT,NONE,NONE
hasoc_en_1362,"Call themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @ICC      #ShameOnICC #INDvPAK #PAKvIND",NOT,NONE,NONE
hasoc_en_440,Fascinating summary of UK #ToryLeadershipContest candidates records after the #C4debate for #ToryLeadershipElection which may decide #BrexitShambles or #RevokeArticle50 #RemainAndRebuild : #RoryTalks #gove (&amp; thank goodness we didn’t have to listen to #BorisJohnsonShouldNotBePM ) https://t.co/EKHjj0RL4l,NOT,NONE,NONE
hasoc_en_5445,"#SaveDoctors: ‘I didn’t give up on serving patients, but I still fear an attack’    #SaveBengal #DoctorsFightBack @Sujoy_Mandal_77 @poulomir94 @1_dark_phoenix @ParjanyaDey @drsitu @dr_sapnayadav  https://t.co/RQ1lNvn2ye",HOF,HATE,UNT
hasoc_en_680,Dirty city.Dengue.  Child dies in hospital.  Let's hit doctors.  Dirty air.   Asthma.  Patient dies in hospital   Let's hit doctors.  We r those who will never question Municipality !   Let's hit doctors  #doctors_against_assualt  #DoctorsFightBack,NOT,NONE,NONE
hasoc_en_50,@TheRealOJ32 The world will rejoice when you die. #murderer #classless,HOF,OFFN,TIN
hasoc_en_3795,https://t.co/mN9i1OwGg1 They should have got #MrBlobby to take his place. He talks about as much sense as #BorisJohnson does. #BorisJohnsonShouldNotBePM,NOT,NONE,NONE
hasoc_en_888,"A Muslim reporter freely talking to and judging Hindu pilgrims, can we expect the vice-versa, a Hindu reporter openly talking to Muslim worshippers about their orthodox practices, without getting killed?",HOF,HATE,TIN
hasoc_en_143,"tell the DUP you want your money back unless they agree to get back to work. if that doesn’t work , tell them you’re not funding their salaries until they do.",NOT,NONE,NONE
hasoc_en1_3737,I hope BJP remembers Constitution and death of so many children: @asadowaisi,NOT,NONE,NONE
hasoc_en_4952,"@officielMV And just to set the record straight, we only attempted to attend your shallow party to support my friend who invited us and was DJ-ing and who clearly didn’t know what a #douchebag you really are. 3/4",HOF,PRFN,TIN
hasoc_en_4448,"@realDonaldTrump No flag burning?? But wasn't it you, our Supreme Kkkommander, who stood on stage and dry humped Old Glory at CPAC? THAT seems pretty un-American as well!!    Btw remind us where you stand on foreign interference in our elections!!    #FuckTrump  #TrumpIsATraitor https://t.co/Lo88KWdI10",NOT,NONE,NONE
hasoc_en_4372,@_jackdasilva I’ll get a restraining order on him and it wouldn’t work #Murderer https://t.co/4qVkefcyzQ,HOF,HATE,TIN
hasoc_en_1433,If Dhoni is allowed to keep that badge then we will soon see Pakistani players sporting big logos of Pakistani Rangers on their jerseys. And then we will see @ICC banning such things completely by amending the rules.   #IndiaWithDhoni #DhoniKeepsTheGlove #DhoniKeSaathDesh,NOT,NONE,NONE
hasoc_en_1980,@markrmilburn @joshscampbell Ha! One more time with feeling! #murderer That's ma'am to you.,NOT,NONE,NONE
hasoc_en_40,DON'T support a country Who has Concentration Camps againts small etnich groups and religions      DON'T support the violencie and discrimination 🚫    #HumanRights #BoycottChina #StopRacismo #Diversity #China #EndHate #StopViolence https://t.co/FLmiZWIFjY,NOT,NONE,NONE
hasoc_en_289,"The documentary, Exodus 1947 streams for free on #AmazonPrime Narrated by Morley Safer and music by Ilan Rechtman #SupportIndieFilm  Exodus 1947 streams for FREE on #AmazonPrime     http://amzn.to/2BQVn6G     #israel #refugeesarewelcome ",NOT,NONE,NONE
hasoc_en_133,Has someone really just sent me a snap whilst doing 90mph in a lorry??? #dickhead,NOT,NONE,NONE
hasoc_en_5680,"#WIvENG this is the best way that #ICCWorldCup2019 would've gone after washouts,  #ShameOnICC to have organised such a bizzare @cricketworldcup   No words can describe how terrible this has been on the part of #cricketfans   Only money &amp; no emotions   @ICC is a real virus to cricket",HOF,HATE,TIN
hasoc_en_4237,@ICC what would you say about this?? So f**k o** with you comment on @msdhoni glove.  #DhoniKeepsTheGlove @BCCI https://t.co/A9nlIbWMWo,HOF,PRFN,TIN
hasoc_en_5849,a recession issa comin' #maga #magamyass #fucktrump,NOT,NONE,NONE
hasoc_en_351,Is it time yet for all of us to wake up and realize all of this time since November 2016 was actually a nightmare and Hillary was actually elected?    Is it?    #fucktrump  #Impeachment,NOT,NONE,NONE
hasoc_en_357,"innocent people, especially those in a drastically higher power bracket, DO NOT PAY! let's face it: #bryansinger is a fucking #RAPIST hollywood has enabled him to prey on young men for DECADES #rapeculture hope karma comes for him and his enablers https://t.co/5S2HKuXeZK",HOF,PRFN,TIN
hasoc_en_3423,If @ICC is having issues with the number of logos on the gloves I’m sure SG can custom make one without their logo and only have the dagger insignia ? @BCCI @bhogleharsha @handankur #DhoniKeepsTheGlove https://t.co/pC3vQvE8R5,NOT,NONE,NONE
hasoc_en_5267,#Clownfacevonfuckstick shows us everyday why #fucktrump  #johnmccainday and other similar hashtags are trending. #orangetreasonweasel #despotus #fakepresident #shitgibbon,NOT,NONE,NONE
hasoc_en_5357,I got this stress reliever this evening. Any time I read an ignorant ass tweet I just give ole Trump a squeeze. It seems to really help. #Trumpism #fucktrump #VoteBlueNoMatterWho https://t.co/62nDz4afJd,HOF,PRFN,TIN
hasoc_en_2124,"If Army is not a part of any political party, then i believe every political parties should support dhoni for wearing #BalidanBadge #DhoniKeepsTheGlove",NOT,NONE,NONE
hasoc_en_3517,What was the name of Pakistan before 1947???😀😆😀😆😆😉  #ShameOnICC https://t.co/GF3zO4dDKu,NOT,NONE,NONE
hasoc_en_726,#doctorsfightback  The asaulting patient party may have hurt  those doctors directly involved in the case. But Mamata has hurt the entire community of doctors and the society by her unmindful response.,NOT,NONE,NONE
hasoc_en_890,Pakistan team praying for Rain on Sunday against India because Baap rocks on Father's Day #ShameOnICC https://t.co/EzSt0mvWnt,NOT,NONE,NONE
hasoc_en_316,Dr. Qanta Ahmed: Rep. Omar is a disgrace to Islam |  ,HOF,HATE,TIN
hasoc_en_1752,Maybe even check the school report #BorisJohnsonShouldNotBePM https://t.co/g4Uwu5hgXs,NOT,NONE,NONE
hasoc_en1_8,The Holy Quran urges reconciliation in every three stages of divorce and also gives time for reconciliation after every divorce so that the spouses can change their mind and reunite together once again. #trueislam #tripletalaqtruth,NOT,NONE,NONE
hasoc_en_4012,If you make caricature of CM you will be arrested    If you chant Jai Shree Ram you willl be put in jail    If you stage protest for your rights you will be attacked    But still in .@MamataOfficial ‘s Bengal   DEMOCRACY is not in Danger &amp; Khan Market Gang is Silent    #DoctorsFightBack,HOF,OFFN,TIN
hasoc_en_3516,"@senatemajldr °  Well Mitch, when it comes to judicial  appointments... Every one from the  Trump Presidency will be nullified.               #TrumpIsATraitor  °",NOT,NONE,NONE
hasoc_en_4995,"So the @ICC thinks that showing a religious practice on the ground is okay, but wearing one's military badge of honour is harmful!  #ShameOnYouICC   #DhoniKeepsTheGlove https://t.co/PgzSCzw6ff",HOF,HATE,TIN
hasoc_en_328,"Derek NoBrain’s aukat? Let us see, he cannot win an election in WB, he can only suck up to Mamata Banerji and sound smart, Mamata falls for it because of her weakness in English, but now there is Mahua. Derek is a nobody and my prediction is he will fade out sooner than later ",NOT,NONE,NONE
hasoc_en_142,Slip a couple of million to the DUP to vote for you again that’ll help,NOT,NONE,NONE
hasoc_en_4752,@realDonaldTrump This is a load of #bullshit! Your supporters are NOT smart...cause they still support YOU! And this is NOT your approval rating! #LIES #STFU #POSPOTUS #FuckTrump,HOF,HATE,TIN
hasoc_en_2699,Pic 1: Indian grounds   Pic 2: other grounds   Are @ICC mad for choosing  England for the venue of #ICCCricketWorldCup2019 you may consider the climate  there #ShameOnICC #ICCWC2019 #ICCWorldCup2019 @BCCI @cricketworldcup #Shame 😠 https://t.co/hBHeBgUwD9,NOT,NONE,NONE
hasoc_en_1326,@GitaSKapoor @narendramodi BCCI ne captain ke sivay kishiko bhi wave back karne ko strictly mana Kiya hai.😁  Due to #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_917,Well done on finding a quiet corner without any booing ,NOT,NONE,NONE
hasoc_en_3373,"There’s gonna be some bass playing right up in here today #pcjcusa #bassplayer #bassgirlsruletheworld #styleover40 #styleover50 #bassguitar #girlsrock #fucktrump @ Bloomington, Illinois https://t.co/cN2bSgsTI5",NOT,NONE,NONE
hasoc_en_4520,Mr. 'No-Collusion' confessed that he thinks Collusion is OK. #TrumpIsATraitor https://t.co/Xshh1cAYBF,HOF,HATE,TIN
hasoc_en_1594,King Joffrey: 47%  Donald Trump: 41%    #FuckTrump   #Trump41,HOF,HATE,TIN
hasoc_en_5071,@mi_positive1 @ChicagoTST “Do what thou wilt” has some implications to your neighbors. Especially the #satanic #serial #killing #women #rapist kind. https://t.co/r1IF3YIb63,HOF,HATE,TIN
hasoc_en_1303,"@realDonaldTrump   #realdonaldtrump #fucktrump #trump2020  GETTIN READY TO WATCH FOX N FRIENDS WITH MY IDIOT BUDDY, DOG VOMIT TRUMP https://t.co/BAGmLwBQzF",HOF,OFFN,TIN
hasoc_en_791,"@The_RealOJ32 thank God you are on Twitter finally! I can not wait to hear all the interesting things you have say, he said with the most sarcastic voice possible. #FuckOJ #murderer #OJSimpson #jailbirds",NOT,NONE,NONE
hasoc_en_2534,#Peace and #Liberty for #Uyhgur !  #PleaseHelp #FreeUyghur #SaveUyghur #MeTooUyghur #PrayForUyghur #EastTurkistan #FreedomForEastTurkistan #Turkistan #Freedom #HumanRights #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina #ウイグル #RT  https://t.co/NqNqUGAQ7l,NOT,NONE,NONE
hasoc_en_439,@mrjamesob @JamesCleverly I hope they make him Chancellor so he can find out how much unicorns really cost.  #BorisJohnsonShouldNotBePM #StopBrexit #RevokeArticle50,NOT,NONE,NONE
hasoc_en_3117,How Trump's 'fake news' rhetoric has gotten out of control #Resist #ResistTrump #FuckTrump https://t.co/x4fj9v9EOO,NOT,NONE,NONE
hasoc_en_232,I think he expected crowds of Tories to come out to support him. He has that same needy problem that Trump has.,NOT,NONE,NONE
hasoc_en_2000,#Trump Fails Hugely.47 Million Americans Are Evidence #FuckTrump #Impeach45 #TrumpFails #Progressive #ReSisters #ReSister #TheResistance #Resistance #Dems #PRU #Dem #Resist #Drumpf #StopTrump #AntiTrump #DumpTrump #NotMyPresident #TrumpLies #BLOTUS #FBR https://t.co/sYRzmgaE9L,NOT,NONE,NONE
hasoc_en_5286,I am old enough to remember when #traitor #RussianAsset #rapist #liar #whitesupremasist #mobboss #failure #LOSER #taxdodger #warlord were insults @realDonaldTrump #resist I am a registered #Republican and my @GOP should be ashamed of itself. #ImpeachTrumpNow,HOF,OFFN,TIN
hasoc_en_2165,"When you’re more interested about stopping leaks then doing something to improve, you’re the same as Nixon!  #TrumpIsATraitor #TrumpMustGo    Trump campaign fires multiple pollsters after unflattering numbers leak  https://t.co/rnUgWuf4HH",NOT,NONE,NONE
hasoc_en_4620,#fucktrump @ White House Washigton DC https://t.co/eoiobtv1wh,HOF,PRFN,TIN
hasoc_en_760,@realDonaldTrump You are causing Market volatility.  The market will be falling before the 2020 election thanks to you. You have set American back!  Wish Obama was still President. #ImpeachTrumpNow #TrumpIsATraitor #Resist #TrumpResignNow https://t.co/I4tv7TUEkC,NOT,NONE,NONE
hasoc_en_4625,@MattHancock #BorisJohnsonShouldNotBePM   #EVER    No threats to #KILL #BorisJohnson as fabricated by #FTAC     https://t.co/1SRpbCQxUw,HOF,HATE,TIN
hasoc_en_2800,"Everybody said when #obama was elected the first time, America had now become a 'post-racial' country. That's a good one. Best laugh of the day for sure. Ugh. #fucktrump #vote2020 #fml",HOF,PRFN,TIN
hasoc_en_55,That's the only thing labour knows after just about bankrupted the country,NOT,NONE,NONE
hasoc_en_1833,If you guys reconsider entire scenario MS Dhoni shall be honoured for this heroic act. You guys have taken an inappropriate step without doing proper research about the meaning of the badge @ICC @cricketworldcup @BCCI #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_5439,Rules &amp; Gloves 2 of 2  ..or may be a dance ritual by Some team for their God?    Till these are made clear people will keep thinking rules are partisan #ICC #DhoniKeepsTheGlove,HOF,HATE,TIN
hasoc_en_5786,"#FuckTrump we don't give a damn if this offends him and nobody else should, either! Grow a pair @StevenMnuchin1! You're too cowardly to release his taxes and should be held in contempt and in jail for every day you refuse to release them. You're a coward, we want the $20Tubman! https://t.co/DNID6p1GL8",HOF,OFFN,TIN
hasoc_en_1503,Who needs to see Boris in a debate? This is all we need to know. #BorisJohnsonShouldNotBePM #ScotlandDoesntVoteTory #DemocracyIsAJoke #GlobalElite https://t.co/Xvh1dLKEWK,NOT,NONE,NONE
hasoc_en_4820,@hodgetwins @imgoodemike God this guy is #douchebag ...,HOF,OFFN,TIN
hasoc_en_3858,#Savethedoctors #SAVEDOCTORS #DoctorsFightBack #doctors_against_assault #DoctorStrike  . We deserve respect not arrogance. https://t.co/VdUAQmn2XA,NOT,NONE,NONE
hasoc_en_3856,Happy John McCain Day!!! #JohnMcCain #BetterThanTrump #WarHero #FuckTrump,NOT,NONE,NONE
hasoc_en_1106,@ICC I really want rain wash away #INDvPak  match ..... I oppose it.  #terroristNationPakistan,NOT,NONE,NONE
hasoc_en_5407,Donald continues to campaign against Hillary Clinton despite been told on numerous occasions that the 2016 election is over and Secretary Clinton does not currently hold any public office.     https://t.co/Sfpgj5lznR    #TrumpRussia #HillaryWarnedUs #TrumpIsATraitor #VoteBlue2020 https://t.co/ZOyfj7RIuZ,HOF,HATE,TIN
hasoc_en_4162,"@realDonaldTrump Yes impeachment is legal, we have seen it before. You will not be the first president impeached.  #ImpeachmentInquiryNow   #ImpeachTrumpNow   #ImpeachTrump   #TrumpIsGuilty   #TrumpIsADisgrace   #TrumpIsNotAboveTheLaw   #TrumpIsATraitor   #TrumpIsTheEnemyOfThePeople",HOF,OFFN,TIN
